episode,avg_reward,avg_success,avg_steps,cnt_seeds,smoothed_reward,smoothed_success,smoothed_steps
309,7.669999999999982,0.9,23.3,10,6.843999999999997,0.95,17.56
310,19.75999999999999,1.0,12.4,10,7.749999999999995,0.9600000000000002,16.5
311,-0.4100000000000101,1.0,14.1,10,9.494999999999994,0.97,15.05
312,13.15,1.0,8.5,10,9.265999999999988,0.96,15.34
313,18.34999999999996,1.0,16.5,10,9.221999999999989,0.95,15.779999999999998
314,6.840000000000001,1.0,11.6,10,9.74699999999999,0.95,15.530000000000001
315,14.61,0.9,13.9,10,9.994999999999989,0.96,15.05
316,-5.250000000000023,0.8,22.5,10,9.173999999999987,0.95,15.26
317,13.179999999999989,0.9,18.2,10,9.875999999999985,0.95,15.24
318,9.569999999999999,1.0,14.3,10,6.936999999999988,0.9299999999999999,16.630000000000003
319,10.14999999999998,1.0,18.5,10,5.83999999999999,0.9299999999999999,16.6
320,11.549999999999972,0.9,14.5,10,5.76799999999999,0.9299999999999999,17.32
321,6.609999999999971,1.0,13.9,10,4.73199999999999,0.93,17.68
322,-16.239999999999988,0.8,22.4,10,6.5249999999999915,0.9400000000000001,16.75
323,7.379999999999993,1.0,16.2,10,6.897999999999989,0.95,16.020000000000003
324,6.120000000000001,1.0,18.8,10,6.976999999999987,0.95,16.23
325,4.250000000000001,0.9,17.5,10,5.898999999999988,0.95,16.009999999999998
326,12.679999999999982,0.9,13.2,10,5.474999999999989,0.95,16.25
327,16.90999999999997,1.0,10.9,10,5.796999999999992,0.95,16.029999999999998
328,10.359999999999971,1.0,16.4,10,8.996999999999987,0.9700000000000001,15.029999999999998
329,-0.6300000000000093,1.0,16.3,10,9.110999999999986,0.9700000000000001,14.89
330,7.3099999999999925,0.9,16.9,10,10.146999999999986,0.9700000000000001,14.530000000000001
331,9.829999999999993,1.0,11.7,10,9.169999999999993,0.97,14.3
332,15.759999999999959,1.0,12.4,10,7.3989999999999965,0.9800000000000001,15.010000000000002
333,8.51999999999999,1.0,14.8,10,6.662999999999995,0.9800000000000001,15.37
334,16.48,1.0,15.2,10,7.159999999999998,0.97,15.4
335,-5.519999999999919,0.9,15.2,10,8.568999999999996,0.97,15.309999999999999
336,-5.0299999999999985,1.0,20.3,10,8.247999999999998,0.97,15.520000000000001
337,9.54999999999997,1.0,14.5,10,8.129,0.96,15.709999999999999
338,15.32999999999999,0.9,16.7,10,8.06,0.95,16.4
