episode,avg_reward,avg_success,avg_steps,cnt_seeds,smoothed_reward,smoothed_success,smoothed_steps
326,-3.1499999999999098,1.0,11.5,10,-2.426999999999969,0.99,12.27
327,-11.129999999999978,1.0,11.3,10,0.040000000000029165,0.9800000000000001,12.6
328,5.84000000000001,1.0,11.6,10,-0.3499999999999817,0.97,12.5
329,-3.069999999999998,1.0,10.7,10,-1.0179999999999718,0.96,13.180000000000001
330,4.23,1.0,7.7,10,1.4470000000000185,0.96,12.53
331,13.379999999999981,0.9,16.2,10,2.098000000000016,0.96,13.02
332,-2.5700000000000087,0.9,15.7,10,2.3990000000000076,0.96,13.01
333,-3.79999999999992,0.9,18.0,10,4.581000000000005,0.96,13.190000000000001
334,10.78000000000001,0.9,12.2,10,3.8010000000000055,0.96,12.99
335,10.46999999999997,1.0,15.3,10,4.092000000000004,0.96,13.080000000000002
336,-0.13999999999999063,1.0,11.4,10,5.445000000000005,0.96,13.55
337,10.69,1.0,13.1,10,3.137000000000019,0.97,13.63
338,-1.9599999999999889,1.0,9.6,10,1.7490000000000188,0.9800000000000001,13.51
339,-0.16000000000001063,1.0,11.6,10,0.32100000000002105,0.99,12.790000000000001
340,17.76,1.0,12.4,10,-0.47099999999998293,1.0,12.709999999999999
341,-9.699999999999871,1.0,17.0,10,-2.965999999999981,1.0,12.66
342,-16.45000000000001,1.0,14.5,10,-3.6629999999999834,1.0,12.629999999999999
343,-18.0799999999999,1.0,10.8,10,-6.236999999999973,1.0,12.370000000000001
344,2.85999999999997,1.0,11.4,10,-6.800999999999965,1.0,13.01
345,-14.48000000000001,1.0,14.8,10,-8.290999999999965,1.0,12.91
346,-7.110000000000011,1.0,11.1,10,-9.972999999999958,1.0,12.73
347,-15.049999999999898,1.0,10.5,10,-8.901999999999973,1.0,13.020000000000001
348,-7.599999999999909,1.0,16.0,10,-9.028999999999963,1.0,13.290000000000001
349,-15.059999999999999,1.0,10.6,10,-5.673999999999976,1.0,13.74
350,0.9400000000000717,1.0,10.6,10,-4.808999999999976,1.0,14.09
351,1.0099999999999703,1.0,19.9,10,-3.0689999999999737,1.0,13.690000000000001
352,-17.71999999999992,1.0,17.2,10,-1.573999999999975,1.0,13.74
353,15.46999999999996,1.0,15.3,10,0.05100000000001568,0.99,14.49
354,11.509999999999987,1.0,14.9,10,-0.8599999999999826,0.99,14.6
355,2.920000000000011,1.0,10.8,10,-1.1219999999999712,0.99,15.220000000000002
356,7.83999999999998,1.0,11.6,10,-1.3299999999999785,0.99,15.3
357,1.2000000000000088,0.9,18.0,10,-2.6969999999999743,0.9800000000000001,14.970000000000002
358,-16.70999999999989,1.0,17.1,10,-0.8839999999999831,0.9800000000000001,14.84
359,-17.679999999999886,1.0,16.8,10,-5.991999999999961,0.97,15.920000000000002
360,-1.1400000000000006,1.0,11.4,10,-6.50999999999996,0.97,16.1
361,-12.659999999999988,0.9,16.6,10,-8.36299999999996,0.95,17.63
362,0.40999999999999054,1.0,15.9,10,-11.689999999999948,0.9400000000000001,18.9
363,-35.60999999999982,0.9,26.1,10,-13.715999999999942,0.95,19.16
364,6.330000000000002,1.0,16.7,10,-13.215999999999951,0.9199999999999999,20.160000000000004
365,-15.609999999999989,0.8,26.1,10,-11.383999999999963,0.9099999999999999,19.84
366,-25.429999999999907,0.9,24.3,10,-12.696999999999955,0.8800000000000001,20.970000000000002
367,-19.05999999999992,1.0,20.6,10,-11.585999999999956,0.8800000000000001,20.86
368,-11.709999999999997,0.7,27.1,10,-10.819999999999954,0.86,21.2
369,0.6399999999999914,0.9,13.6,10,-5.654999999999972,0.86,20.55
370,-14.269999999999891,0.7,22.7,10,-4.9949999999999735,0.85,20.95
371,-1.5500000000000085,0.9,15.5,10,-3.162999999999974,0.8400000000000001,20.630000000000003
372,8.070000000000013,0.8,19.3,10,0.10700000000001797,0.8400000000000001,19.93
373,16.03999999999999,0.9,19.6,10,0.6010000000000211,0.8300000000000001,19.990000000000002
374,12.929999999999989,0.9,20.7,10,2.411000000000018,0.85,18.89
375,2.710000000000004,0.7,22.9,10,2.5770000000000204,0.85,19.229999999999997
376,7.270000000000012,0.9,17.3,10,4.2970000000000095,0.86,19.03
377,-14.11999999999989,0.9,21.2,10,3.7480000000000104,0.86,19.52
378,6.389999999999972,0.9,16.1,10,2.942000000000009,0.8699999999999999,19.58
379,2.30000000000002,0.9,17.0,10,1.2930000000000126,0.8800000000000001,19.07
380,2.9300000000000006,0.8,20.7,10,0.5290000000000135,0.8800000000000001,18.71
381,-7.039999999999999,0.9,20.4,10,-1.948999999999976,0.9100000000000001,18.490000000000002
382,0.010000000000000142,0.9,19.9,10,-6.333999999999948,0.9200000000000002,18.339999999999996
383,-0.4499999999999803,1.0,14.5,10,-5.7719999999999505,0.93,17.72
384,5.289999999999997,0.9,17.1,10,-5.245999999999947,0.93,17.46
385,-22.06999999999989,1.0,20.7,10,-6.950999999999938,0.9400000000000001,17.509999999999998
386,-36.579999999999714,1.0,15.8,10,-8.279999999999937,0.9600000000000002,16.8
387,-8.49999999999991,1.0,15.0,10,-7.602999999999938,0.95,17.03
388,11.650000000000002,0.9,13.5,10,-9.811999999999935,0.95,17.12
389,-14.749999999999892,1.0,17.5,10,-9.537999999999936,0.93,17.380000000000003
390,-10.35999999999998,1.0,13.6,10,-10.344999999999937,0.93,17.45
391,-0.27000000000001806,0.8,22.7,10,-6.900999999999948,0.93,17.009999999999998
392,-22.07999999999997,0.9,20.8,10,-3.133999999999978,0.9199999999999999,17.34
393,2.2900000000000045,0.8,17.1,10,-4.576999999999977,0.9199999999999999,17.770000000000003
394,-2.7799999999999883,0.9,17.8,10,-4.97399999999998,0.93,17.740000000000002
395,12.369999999999994,1.0,16.3,10,-3.423999999999989,0.9100000000000001,18.240000000000002
396,1.089999999999979,0.9,19.1,10,-3.02099999999999,0.9100000000000001,18.21
397,-22.9299999999999,1.0,19.3,10,-4.424999999999978,0.93,17.25
398,7.67999999999998,1.0,13.2,10,-1.948999999999981,0.9400000000000001,16.490000000000002
399,0.7500000000000118,0.8,22.5,10,-2.9079999999999737,0.96,16.080000000000002
400,-6.32999999999999,1.0,13.3,10,-2.0649999999999737,0.9700000000000001,15.65
401,-14.3099999999999,1.0,13.1,10,-1.7149999999999737,0.9700000000000001,15.15
402,2.6799999999999997,1.0,13.2,10,0.34400000000002817,0.9800000000000001,14.560000000000002
403,-7.299999999999921,1.0,13.0,10,3.3010000000000175,0.9800000000000001,13.99
404,5.65000000000001,1.0,13.5,10,1.5990000000000293,0.9800000000000001,14.01
405,15.86999999999999,1.0,11.3,10,1.1910000000000278,1.0,13.09
406,21.68,1.0,13.2,10,0.7200000000000383,1.0,12.8
407,6.639999999999991,1.0,13.6,10,2.2510000000000283,1.0,12.49
408,-9.3399999999999,1.0,13.4,10,3.4640000000000293,1.0,12.360000000000001
409,-3.3300000000000005,1.0,13.3,10,3.3680000000000208,1.0,12.32
410,-11.039999999999889,1.0,10.4,10,0.6870000000000296,1.0,12.129999999999999
411,1.0000000000000007,1.0,10.0,10,-1.4719999999999693,1.0,12.72
412,14.810000000000011,1.0,11.9,10,-2.5659999999999705,1.0,12.66
413,-8.26000000000001,1.0,12.6,10,-4.848999999999959,1.0,12.49
414,-21.159999999999897,1.0,11.6,10,-3.7859999999999694,1.0,12.86
415,-5.72,1.0,17.2,10,-3.98799999999997,1.0,12.88
416,10.73999999999999,1.0,12.6,10,-3.247999999999982,1.0,13.48
417,-16.189999999999902,1.0,11.9,10,-4.203999999999973,1.0,14.040000000000001
418,1.2900000000000005,1.0,17.1,10,-5.391999999999975,1.0,13.919999999999998
419,-5.350000000000001,1.0,13.5,10,-5.076999999999975,1.0,13.77
420,-3.640000000000012,1.0,16.4,10,-3.310999999999985,1.0,14.11
421,-8.55999999999991,1.0,15.6,10,-1.652999999999985,1.0,13.530000000000001
422,2.92999999999999,1.0,10.7,10,-3.4769999999999825,1.0,13.770000000000001
423,-5.110000000000011,1.0,11.1,10,-1.4869999999999923,0.99,13.87
424,-3.4999999999999902,1.0,15.0,10,-0.4179999999999932,0.99,13.180000000000001
425,10.86,1.0,11.4,10,-1.5769999999999942,0.9800000000000001,13.77
426,-7.4999999999999885,1.0,15.0,10,-2.3899999999999837,0.97,13.9
427,3.710000000000001,0.9,12.9,10,-2.2859999999999827,0.97,13.86
428,11.97999999999999,1.0,10.2,10,-3.7899999999999823,0.97,13.9
429,-16.94000000000001,0.9,19.4,10,-4.23799999999997,0.97,14.38
430,-11.76999999999991,0.9,17.7,10,-3.4909999999999703,0.97,13.91
431,-7.519999999999899,1.0,15.2,10,-5.016999999999971,0.97,15.169999999999998
432,-12.11,1.0,11.1,10,-3.6429999999999736,0.97,15.430000000000001
433,-9.589999999999899,1.0,15.9,10,-4.453999999999972,0.9799999999999999,15.540000000000001
434,3.9700000000000104,1.0,10.3,10,-7.113999999999962,0.97,16.14
435,-4.400000000000004,1.0,24.0,10,-8.10699999999995,0.9800000000000001,16.07
436,6.2399999999999896,1.0,17.6,10,-6.972999999999961,0.99,15.73
437,-4.399999999999991,1.0,14.0,10,-7.964999999999961,0.99,15.65
438,-14.6199999999999,0.9,16.2,10,-7.470999999999959,0.99,15.709999999999999
439,-26.86999999999989,1.0,18.7,10,-6.759999999999964,0.99,15.6
440,-0.4300000000000203,1.0,14.3,10,-7.676999999999955,0.99,15.770000000000001
441,-17.4399999999999,1.0,14.4,10,-5.835999999999956,0.99,14.360000000000003
442,-7.16999999999999,1.0,11.7,10,-6.641999999999956,0.99,14.419999999999998
443,-2.479999999999943,1.0,14.8,10,-4.189999999999958,0.99,13.9
444,-5.199999999999901,1.0,12.0,10,-1.3139999999999696,1.0,13.14
445,14.009999999999991,1.0,9.9,10,0.006000000000030248,0.99,12.940000000000001
446,-1.8200000000000085,1.0,18.2,10,-0.35299999999996673,0.99,12.53
447,20.119999999999983,1.0,8.8,10,1.8800000000000232,0.99,12.2
448,14.139999999999981,1.0,8.6,10,2.1750000000000314,0.97,13.25
449,-13.669999999999892,0.9,16.7,10,1.5790000000000357,0.97,13.209999999999999
450,-4.01999999999999,1.0,10.2,10,-2.4869999999999726,0.97,13.87
451,4.89,1.0,11.1,10,-2.9139999999999726,0.97,14.139999999999997
452,-4.219999999999909,0.8,22.2,10,-4.994999999999972,0.97,13.95
453,-8.4399999999999,1.0,14.4,10,-8.244999999999967,0.97,14.45
454,-45.859999999999985,1.0,18.6,10,-10.032999999999955,0.96,15.329999999999998
455,9.739999999999991,1.0,12.6,10,-9.353999999999967,0.96,15.540000000000001
456,-22.63,1.0,16.3,10,-8.348999999999965,0.96,15.489999999999998
457,-12.37999999999997,1.0,13.8,10,-10.873999999999954,0.96,15.74
458,-3.7399999999999,0.9,17.4,10,-11.102999999999962,0.9700000000000001,15.030000000000001
459,-6.88,0.9,18.8,10,-10.102999999999973,0.97,15.030000000000001
460,6.03000000000001,1.0,9.7,10,-5.809999999999972,0.97,14.1
461,-20.35999999999988,1.0,13.6,10,-7.034999999999973,0.97,14.35
462,-6.5099999999999785,0.9,15.1,10,-4.8989999999999725,0.97,13.99
463,1.5599999999999896,1.0,14.4,10,-3.8759999999999764,0.97,13.76
464,-2.92999999999999,1.0,9.3,10,-2.9529999999999843,0.9700000000000001,13.529999999999998
465,-2.5099999999999993,1.0,15.1,10,-2.9379999999999833,0.9800000000000001,13.38
466,-1.2700000000000098,1.0,12.7,10,-4.276999999999984,0.9700000000000001,13.77
467,-2.1500000000000004,1.0,11.5,10,-2.7969999999999975,0.96,13.969999999999999
468,5.490000000000011,0.9,15.1,10,-1.8209999999999984,0.97,13.209999999999999
469,-6.72999999999999,1.0,17.3,10,-2.14199999999999,0.97,13.419999999999998
470,-7.359999999999999,0.9,13.6,10,-2.4729999999999914,0.96,13.73
471,-5.5600000000000085,0.9,15.6,10,-2.341999999999991,0.96,13.419999999999998
472,3.2500000000000115,1.0,7.5,10,-3.3579999999999828,0.96,13.580000000000002
473,-1.6499999999999289,1.0,16.5,10,-4.29999999999998,0.96,14.0
474,-6.24,0.9,12.4,10,-4.6149999999999824,0.96,14.15
475,-1.1999999999999984,1.0,12.0,10,-3.3609999999999842,0.96,13.61
476,-11.429999999999918,1.0,14.3,10,-1.140999999999984,0.97,13.410000000000002
477,-11.569999999999979,1.0,15.7,10,0.10400000000001688,0.9800000000000001,12.959999999999999
478,2.3399999999999905,0.9,16.6,10,0.6530000000000168,0.9800000000000001,13.469999999999999
479,5.80999999999999,1.0,11.9,10,-1.6149999999999864,0.9800000000000001,13.15
480,14.84,1.0,11.6,10,-2.702999999999976,0.99,13.030000000000001
481,6.890000000000002,1.0,11.1,10,-4.970999999999963,0.9800000000000001,13.710000000000003
482,8.74000000000001,1.0,12.6,10,-3.033999999999972,0.9800000000000001,13.34
483,-24.32999999999996,1.0,13.3,10,-2.480999999999967,0.9800000000000001,12.810000000000002
484,-17.1199999999999,1.0,11.2,10,-0.8569999999999659,0.9800000000000001,12.57
485,-23.87999999999986,0.9,18.8,10,-0.646999999999968,0.9800000000000001,12.469999999999999
486,7.939999999999981,1.0,10.6,10,-2.0409999999999693,0.9800000000000001,12.41
487,-6.03999999999993,1.0,10.4,10,-3.2669999999999684,0.9800000000000001,12.67
488,18.580000000000002,0.9,14.2,10,-5.047999999999968,0.9800000000000001,12.48
489,7.90999999999997,1.0,10.9,10,-2.6969999999999743,0.96,12.969999999999999
490,0.8999999999999909,1.0,11.0,10,-0.8239999999999872,0.96,13.24
491,-5.369999999999989,1.0,13.7,10,-0.9749999999999902,0.97,12.75
492,-9.06999999999999,1.0,10.7,10,-1.3359999999999874,0.97,13.36
493,-0.8200000000000178,0.8,18.2,10,-0.1539999999999953,0.97,13.540000000000001
494,1.6099999999999697,1.0,13.9,10,-2.1189999999999953,0.9799999999999999,13.189999999999998
495,-25.38999999999989,1.0,13.9,10,-7.078999999999982,0.97,13.790000000000001
496,4.330000000000008,1.0,16.7,10,-5.995999999999983,0.97,13.959999999999999
497,5.779999999999992,1.0,12.2,10,-5.324999999999983,0.97,14.25
498,-1.0699999999999992,1.0,10.7,10,-4.6499999999999755,0.97,14.5
499,-41.6899999999999,0.9,16.9,10,-5.476999999999973,0.99,13.77
500,11.729999999999993,1.0,12.7,10,-7.449999999999958,0.99,13.5
501,1.3400000000000012,1.0,16.6,10,-4.44199999999997,0.9800000000000001,13.419999999999998
502,-2.319999999999918,1.0,13.2,10,-9.10799999999995,0.96,14.080000000000002
503,-9.089999999999979,1.0,10.9,10,-9.403999999999952,0.9600000000000002,14.039999999999997
504,-18.119999999999898,1.0,11.2,10,-10.04699999999994,0.9600000000000002,14.469999999999999
505,4.69,0.9,13.1,10,-5.3919999999999515,0.96,14.919999999999998
506,-42.32999999999981,0.8,23.3,10,-5.088999999999951,0.96,14.89
507,2.8199999999999887,1.0,11.8,10,-3.830999999999949,0.96,14.310000000000002
508,-7.499999999999881,1.0,15.0,10,-5.521999999999947,0.95,15.219999999999999
509,4.859999999999992,0.9,21.4,10,-6.232999999999949,0.95,15.329999999999998
510,14.760000000000002,1.0,12.4,10,-4.6549999999999585,0.9400000000000001,15.55
511,13.92000000000001,1.0,10.8,10,-5.0749999999999575,0.95,15.75
512,-19.22999999999989,0.9,22.3,10,-1.0749999999999764,0.9700000000000001,14.75
513,-16.2,1.0,12.0,10,-0.5519999999999751,0.97,14.520000000000001
514,-2.339999999999999,0.9,13.4,10,0.583000000000012,0.97,14.170000000000002
515,0.49000000000001054,1.0,15.1,10,1.2900000000000138,0.9800000000000001,13.1
516,-2.3299999999999983,1.0,13.3,10,0.4700000000000138,0.9800000000000001,13.3
517,8.05,1.0,9.5,10,-1.4419999999999873,0.9800000000000001,13.420000000000002
518,3.84999999999999,1.0,11.5,10,-0.7889999999999884,0.9800000000000001,12.889999999999997
519,11.93000000000001,1.0,10.7,10,1.3030000000000115,0.9800000000000001,12.969999999999999
520,6.560000000000002,1.0,14.4,10,2.8990000000000116,0.99,13.01
521,-5.2,1.0,12.0,10,2.9420000000000193,0.99,12.580000000000002
522,-12.6999999999999,0.9,17.0,10,3.7360000000000206,0.99,12.639999999999999
523,4.719999999999999,1.0,12.8,10,3.38500000000002,0.99,13.15
524,13.620000000000001,1.0,13.8,10,0.4510000000000304,0.99,13.49
525,0.9200000000000902,1.0,10.8,10,-1.0969999999999698,0.99,13.970000000000002
526,5.610000000000011,1.0,13.9,10,-2.13899999999996,0.99,14.39
527,4.539999999999992,1.0,14.6,10,-0.45899999999996,0.99,14.59
528,-25.489999999999903,1.0,14.9,10,1.473000000000027,1.0,14.270000000000001
529,-3.549999999999991,1.0,15.5,10,-0.6469999999999612,1.0,14.469999999999999
530,-3.8599999999998986,1.0,18.6,10,-2.249999999999963,1.0,14.5
531,11.6,1.0,14.0,10,-3.235999999999963,1.0,14.36
532,6.619999999999971,1.0,13.8,10,-6.037999999999956,1.0,14.379999999999999
533,-16.479999999999883,1.0,14.8,10,-5.582999999999956,0.9799999999999999,14.830000000000002
534,-2.4100000000000192,1.0,14.1,10,-4.692999999999962,0.9799999999999999,14.930000000000001
535,-8.939999999999909,1.0,9.4,10,-5.063999999999963,0.9799999999999999,14.64
536,-22.409999999999908,1.0,14.1,10,-3.414999999999972,0.9799999999999999,14.15
537,9.089999999999993,0.8,19.1,10,-3.7929999999999717,0.9799999999999999,13.930000000000001
538,-16.58999999999998,1.0,15.9,10,-7.965999999999949,0.97,14.660000000000002
539,-7.259999999999991,1.0,12.6,10,-5.70999999999996,0.96,15.1
540,12.630000000000003,1.0,13.7,10,-7.448999999999948,0.95,15.49
541,7.82000000000001,1.0,11.8,10,-8.622999999999948,0.95,16.23
542,-35.10999999999979,0.9,21.1,10,-6.919999999999957,0.9399999999999998,17.2
543,6.080000000000001,0.9,19.2,10,-7.945999999999957,0.9600000000000002,16.46
544,-19.79999999999991,0.9,18.0,10,-6.235999999999959,0.95,16.36
545,-20.6799999999999,1.0,16.8,10,-5.75499999999996,0.95,16.55
546,-5.38000000000001,0.9,23.8,10,-7.284999999999963,0.9400000000000001,16.85
547,-1.1699999999999993,1.0,11.7,10,-9.652999999999944,0.93,17.53
548,0.5100000000000006,0.9,14.9,10,-5.590999999999963,0.93,16.91
549,-2.45,1.0,14.5,10,-7.52699999999996,0.93,16.27
550,-2.6700000000000106,0.9,16.7,10,-7.693999999999969,0.9299999999999999,15.940000000000001
551,-15.8599999999998,0.9,18.6,10,-5.25899999999998,0.9299999999999999,15.59
552,5.510000000000001,0.9,14.9,10,-4.451999999999979,0.9399999999999998,14.520000000000001
553,-13.279999999999978,0.9,12.8,10,-4.705999999999976,0.9399999999999998,15.059999999999999
554,-21.46999999999999,0.9,14.7,10,-10.871999999999947,0.9400000000000001,15.720000000000002
555,3.6699999999999897,1.0,13.3,10,-13.103999999999923,0.9400000000000001,16.04
556,2.6900000000000097,1.0,13.1,10,-14.214999999999913,0.95,16.15
557,-3.7099999999999795,1.0,17.1,10,-11.157999999999932,0.96,15.580000000000002
558,-61.14999999999969,0.9,21.5,10,-12.486999999999933,0.96,15.87
559,-24.769999999999776,1.0,17.7,10,-12.446999999999932,0.96,16.470000000000002
560,-13.779999999999898,1.0,17.8,10,-10.595999999999933,0.95,16.96
561,14.710000000000003,1.0,12.9,10,-9.77899999999993,0.95,17.79
562,-7.780000000000003,0.9,17.8,10,-8.603999999999935,0.95,18.04
563,-12.879999999999978,0.9,18.8,10,-9.360999999999928,0.95,17.61
564,-2.9599999999999977,0.8,19.6,10,-4.295999999999957,0.9400000000000001,17.96
565,11.839999999999993,1.0,21.6,10,-1.536999999999977,0.9400000000000001,17.37
566,14.43999999999998,1.0,15.6,10,1.8440000000000107,0.9400000000000001,16.56
567,-11.279999999999898,1.0,12.8,10,1.2900000000000105,0.9400000000000001,16.1
568,-10.49999999999999,0.8,25.0,10,2.9800000000000098,0.95,15.2
569,2.820000000000019,1.0,11.8,10,1.979000000000017,0.95,15.209999999999999
570,20.02999999999998,1.0,9.7,10,1.1610000000000258,0.9700000000000001,14.39
571,9.17,1.0,8.3,10,0.26600000000002744,0.9700000000000001,13.34
572,9.11999999999999,1.0,8.8,10,0.4520000000000284,0.9700000000000001,13.48
573,-22.889999999999908,0.9,18.9,10,1.6410000000000262,0.9600000000000002,13.59
574,-11.139999999999908,1.0,11.4,10,-0.6679999999999652,0.9800000000000001,12.680000000000001
575,2.8900000000000103,1.0,11.1,10,-0.8199999999999671,0.97,13.2
576,16.29999999999999,1.0,17.0,10,-1.837999999999964,0.97,13.38
577,0.6100000000000803,0.9,13.9,10,-1.014999999999965,0.97,14.15
578,-33.589999999999904,1.0,15.9,10,-3.0939999999999532,0.97,14.939999999999998
579,1.2999999999999996,0.9,17.0,10,0.27000000000003566,0.9799999999999999,14.3
580,9.85000000000001,1.0,11.5,10,0.3200000000000346,0.9799999999999999,14.8
581,17.39999999999999,1.0,16.0,10,-2.1269999999999563,0.97,15.270000000000001
582,-11.669999999999892,1.0,16.7,10,-3.213999999999955,0.96,15.14
583,10.74999999999998,1.0,12.5,10,-3.615999999999964,0.97,15.16
584,-10.639999999999919,1.0,16.4,10,-1.9229999999999614,0.97,15.23
585,-21.5799999999999,0.9,15.8,10,-2.0849999999999627,0.9800000000000001,14.85
586,5.430000000000001,0.9,15.7,10,-4.2859999999999525,0.9800000000000001,14.86
587,-3.41000000000001,1.0,14.1,10,-6.164999999999944,0.9800000000000001,14.65
588,-16.659999999999876,1.0,16.6,10,-4.505999999999956,0.9800000000000001,14.060000000000002
589,-0.3200000000000095,1.0,13.2,10,-4.499999999999956,0.9800000000000001,14.0
590,-12.159999999999892,1.0,11.6,10,-3.2999999999999674,0.9700000000000001,14.0
591,-1.3899999999999295,1.0,13.9,10,-1.2049999999999759,0.97,14.05
592,4.91999999999999,1.0,10.8,10,-3.918999999999955,0.97,14.190000000000001
593,10.809999999999981,1.0,11.9,10,-3.290999999999952,0.97,13.910000000000002
594,1.359999999999971,0.9,16.4,10,-1.1649999999999623,0.97,13.65
595,-0.6299999999999887,0.9,16.3,10,-0.5469999999999613,0.97,13.469999999999999
596,-21.70999999999979,0.9,17.1,10,-0.7899999999999692,0.96,13.9
597,2.8700000000000196,1.0,11.3,10,-1.292999999999968,0.96,13.930000000000001
598,4.600000000000021,1.0,14.0,10,-1.7469999999999672,0.96,14.469999999999999
599,5.86,1.0,11.4,10,-2.251999999999965,0.96,14.520000000000001
600,-14.58999999999997,0.9,15.9,10,-1.7459999999999631,0.96,14.459999999999999
601,-6.419999999999919,1.0,14.2,10,-1.9099999999999642,0.97,14.1
602,0.3800000000000011,1.0,16.2,10,1.408000000000013,0.9700000000000001,13.919999999999998
603,5.760000000000001,1.0,12.4,10,1.8790000000000113,0.9700000000000001,14.209999999999999
604,6.41999999999999,0.9,15.8,10,2.7170000000000085,0.9700000000000001,13.830000000000002
605,-2.2699999999999996,1.0,12.7,10,3.2840000000000074,0.9700000000000001,14.16
606,11.469999999999981,0.9,15.3,10,3.3150000000000164,0.9800000000000001,13.85
607,7.58,1.0,14.2,10,1.5560000000000211,0.97,14.440000000000001
608,12.98,1.0,10.2,10,0.7950000000000308,0.95,15.05
609,11.529999999999989,1.0,14.7,10,-0.14699999999996013,0.9400000000000001,15.470000000000002
610,-14.279999999999887,1.0,12.8,10,1.0950000000000408,0.95,15.05
611,-24.00999999999987,0.9,20.1,10,2.0810000000000395,0.95,15.190000000000001
612,-7.229999999999899,0.8,22.3,10,2.834000000000039,0.96,14.66
613,-3.65999999999991,0.9,16.6,10,1.7930000000000477,0.95,15.070000000000002
614,18.84,1.0,11.6,10,-1.1039999999999521,0.9299999999999999,16.04
615,7.589999999999987,1.0,14.1,10,-3.29899999999994,0.9299999999999999,15.99
616,18.99999999999998,1.0,10.0,10,-1.1779999999999522,0.9299999999999999,15.779999999999998
617,-2.829999999999914,0.9,18.3,10,0.903000000000034,0.9400000000000001,14.969999999999999
618,-15.989999999999998,0.8,19.9,10,1.394000000000025,0.96,14.059999999999999
619,-10.419999999999888,1.0,14.2,10,1.8050000000000161,0.97,13.95
620,6.92999999999999,1.0,10.7,10,0.5620000000000139,0.97,14.379999999999999
621,-3.200000000000009,1.0,12.0,10,-1.944999999999974,0.96,15.45
622,-2.31999999999999,1.0,13.2,10,-3.3699999999999717,0.96,15.7
623,0.4499999999999987,1.0,15.5,10,-6.439999999999981,0.97,15.4
624,6.40999999999998,1.0,15.9,10,-5.4229999999999725,0.99,15.23
625,-17.479999999999894,0.9,24.8,10,-3.301999999999984,0.99,15.02
626,4.750000000000001,1.0,12.5,10,-2.607999999999984,0.99,15.080000000000002
627,-33.53000000000001,1.0,15.3,10,-2.7609999999999713,0.99,15.610000000000003
628,-5.819999999999907,1.0,18.2,10,-3.101999999999971,0.9800000000000001,16.020000000000003
629,10.78999999999999,1.0,12.1,10,-2.95599999999997,0.9800000000000001,15.559999999999999
630,13.86999999999999,1.0,11.3,10,-3.825999999999958,0.9800000000000001,15.260000000000002
631,-4.729999999999879,1.0,17.3,10,-2.483999999999969,0.99,14.84
632,-5.72999999999999,0.9,17.3,10,-3.8239999999999688,0.9800000000000001,15.24
633,1.9100000000000101,1.0,10.9,10,0.9340000000000321,0.9800000000000001,15.66
634,-2.2899999999998997,1.0,12.9,10,1.3870000000000227,0.9800000000000001,15.13
635,-4.0600000000000005,1.0,20.6,10,0.8840000000000249,0.9800000000000001,15.160000000000002
636,-8.649999999999999,0.9,16.5,10,-1.140999999999974,0.97,15.41
637,14.05,1.0,19.5,10,0.08500000000001187,0.97,15.150000000000002
638,-1.2900000000000011,1.0,12.9,10,0.9070000000000107,0.9800000000000001,14.930000000000001
639,5.7600000000000104,1.0,12.4,10,2.47000000000001,0.97,15.3
640,-6.38,0.9,13.8,10,1.9740000000000002,0.97,15.26
641,7.529999999999982,1.0,14.7,10,1.1480000000000012,0.97,14.52
642,2.4899999999999993,1.0,15.1,10,1.066000000000011,0.9799999999999999,14.34
643,17.540000000000003,0.9,14.6,10,-0.3509999999999879,0.9799999999999999,14.51
644,-7.249999999999998,1.0,12.5,10,-0.5939999999999795,0.97,14.939999999999998
645,-12.31999999999999,1.0,13.2,10,-2.7519999999999696,0.96,15.52
646,-9.4699999999999,1.0,14.7,10,-1.6119999999999686,0.9700000000000001,15.12
647,-0.1199999999999882,1.0,21.2,10,-5.3639999999999555,0.96,15.639999999999997
648,-3.719999999999918,0.9,17.2,10,-7.636999999999944,0.9600000000000002,15.37
649,-15.81999999999989,0.9,18.2,10,-10.448999999999943,0.9600000000000002,15.49
650,5.02000000000001,1.0,9.8,10,-9.130999999999943,0.9600000000000002,15.309999999999999
651,-29.98999999999989,0.9,19.9,10,-8.731999999999934,0.9600000000000002,15.320000000000002
652,-20.23999999999989,1.0,12.4,10,-6.833999999999945,0.93,16.339999999999996
653,-10.57999999999999,0.9,15.8,10,-7.953999999999935,0.93,15.540000000000001
654,5.9300000000000015,1.0,10.7,10,-8.075999999999942,0.9199999999999999,15.76
655,-8.329999999999899,1.0,13.3,10,-6.519999999999953,0.9199999999999999,15.2
656,9.509999999999993,0.7,24.9,10,-4.350999999999957,0.9199999999999999,15.51
657,-11.319999999999888,1.0,13.2,10,-2.0609999999999684,0.9199999999999999,15.61
658,-4.939999999999989,0.8,19.4,10,-2.9019999999999784,0.9199999999999999,16.02
659,-0.26000000000000867,0.9,12.6,10,-2.497999999999977,0.93,15.979999999999999
660,26.70999999999998,1.0,12.9,10,-2.7669999999999773,0.9200000000000002,16.669999999999998
661,-7.089999999999999,0.9,20.9,10,-2.9079999999999857,0.9199999999999999,17.08
662,-28.649999999999988,1.0,16.5,10,-4.0439999999999845,0.9400000000000001,16.439999999999998
663,-6.53999999999998,1.0,15.4,10,-3.230999999999998,0.9400000000000001,16.31
