episode,avg_reward,avg_success,avg_steps,cnt_seeds,smoothed_reward,smoothed_success,smoothed_steps
220,-16.68999999999992,0.7,26.9,10,-9.145999999999955,0.5700000000000001,33.46
221,-2.069999999999979,0.6,30.7,10,-10.794999999999945,0.58,32.95
222,1.7200000000000142,0.5,32.8,10,-13.481999999999928,0.6,32.82
223,6.509999999999994,0.6,34.9,10,-8.313999999999941,0.64,31.140000000000004
224,-2.200000000000008,0.7,32.0,10,-8.163999999999941,0.65,30.640000000000004
225,-17.709999999999905,0.8,27.1,10,-9.111999999999934,0.66,30.120000000000005
226,-24.28999999999981,0.6,32.9,10,-9.524999999999935,0.67,30.25
227,-14.3799999999999,0.8,23.8,10,-10.18499999999994,0.6799999999999999,29.85
228,-7.959999999999906,0.6,29.6,10,-12.963999999999931,0.6900000000000001,29.639999999999997
229,-14.049999999999917,0.7,30.5,10,-13.948999999999927,0.7,28.49
230,-20.81999999999993,0.8,28.2,10,-15.319999999999913,0.72,28.2
231,-8.67000000000002,0.7,26.7,10,-15.511999999999924,0.72,28.119999999999997
232,-26.069999999999887,0.6,30.7,10,-13.336999999999943,0.75,27.369999999999997
233,-3.339999999999988,0.7,23.4,10,-14.607999999999937,0.74,28.080000000000002
234,-15.909999999999886,0.9,29.1,10,-15.279999999999935,0.75,27.8
235,-19.629999999999995,0.8,26.3,10,-14.027999999999945,0.75,27.28
236,-2.540000000000007,0.9,25.4,10,-13.429999999999954,0.73,27.3
237,-27.089999999999822,0.7,30.9,10,-12.115999999999948,0.74,27.160000000000004
238,-14.679999999999918,0.7,26.8,10,-9.78999999999996,0.76,26.9
239,-1.5299999999999978,0.7,25.3,10,-8.980999999999964,0.75,27.810000000000002
240,-14.839999999999998,0.6,28.4,10,-7.6819999999999755,0.75,26.82
241,4.470000000000022,0.8,25.3,10,-6.042999999999974,0.72,27.43
242,-2.810000000000027,0.8,28.1,10,-6.923999999999971,0.6900000000000001,28.24
243,4.749999999999983,0.6,32.5,10,-5.777999999999976,0.6900000000000001,27.78
244,-2.9199999999999897,0.9,19.2,10,-5.828999999999982,0.69,28.29
245,-3.239999999999988,0.5,32.4,10,-8.466999999999974,0.6499999999999999,29.669999999999998
246,-11.349999999999977,0.6,33.5,10,-8.106999999999974,0.65,30.07
247,-15.629999999999864,0.7,26.3,10,-8.294999999999977,0.6599999999999999,29.95
248,-15.189999999999987,0.7,31.9,10,-9.805999999999969,0.63,31.059999999999995
249,-27.9099999999999,0.3,39.1,10,-10.965999999999969,0.6399999999999999,30.659999999999997
250,-11.239999999999998,0.6,32.4,10,-10.930999999999967,0.62,31.309999999999995
251,2.5899999999999808,0.9,24.1,10,-11.54999999999996,0.63,31.5
252,-17.919999999999952,0.5,39.2,10,-14.153999999999943,0.65,31.540000000000003
253,-6.8500000000000085,0.7,28.5,10,-12.412999999999956,0.65,32.13
254,-2.5699999999999883,0.7,25.7,10,-11.252999999999954,0.65,31.53
255,-9.429999999999898,0.6,34.3,10,-7.744999999999964,0.72,29.45
256,-37.3899999999998,0.8,33.9,10,-7.832999999999961,0.72,29.330000000000002
257,1.7800000000000011,0.7,32.2,10,-8.314999999999962,0.6900000000000001,30.15
258,-3.5899999999999808,0.7,25.9,10,-7.4389999999999645,0.7,29.390000000000004
259,7.170000000000011,1.0,18.3,10,-7.866999999999962,0.6900000000000001,29.669999999999998
260,-12.119999999999985,0.6,31.2,10,-8.95299999999995,0.6799999999999999,30.53
261,-2.2300000000000066,0.6,32.3,10,-9.865999999999948,0.67,30.660000000000004
262,-9.159999999999986,0.6,31.6,10,-8.043999999999958,0.66,30.439999999999998
263,-11.129999999999978,0.6,31.3,10,-9.14299999999995,0.65,30.43
264,-13.429999999999875,0.6,34.3,10,-11.837999999999948,0.65,31.380000000000003
265,-18.55999999999989,0.5,35.6,10,-12.900999999999943,0.6399999999999999,32.010000000000005
266,-19.169999999999895,0.7,31.7,10,-13.022999999999945,0.65,31.23
267,-9.209999999999905,0.6,32.1,10,-12.860999999999942,0.65,31.610000000000003
268,-30.53999999999997,0.7,35.4,10,-12.209999999999946,0.67,31.1
269,-3.4599999999999476,0.9,24.6,10,-12.544999999999947,0.7,30.450000000000006
270,-13.339999999999998,0.7,23.4,10,-12.230999999999957,0.73,29.310000000000002
271,-0.6099999999999881,0.6,36.1,10,-10.661999999999967,0.75,28.619999999999997
272,-2.6500000000000092,0.8,26.5,10,-8.688999999999977,0.76,27.889999999999997
273,-14.479999999999979,0.9,24.8,10,-9.184999999999986,0.75,27.85
274,-10.289999999999988,0.9,22.9,10,-6.032999999999989,0.75,27.330000000000002
275,-2.8699999999999806,0.7,28.7,10,-6.381999999999991,0.72,27.82
276,0.5599999999999881,0.8,24.4,10,-5.504999999999992,0.73,28.05
277,-14.169999999999996,0.5,31.7,10,-5.216999999999993,0.75,27.169999999999998
278,0.9800000000000129,0.7,30.2,10,-5.232999999999993,0.75,26.329999999999995
279,-6.949999999999969,0.6,29.5,10,-6.004999999999992,0.7300000000000001,26.05
280,-4.570000000000009,0.8,25.7,10,-5.496999999999992,0.71,25.97
281,2.2700000000000022,0.8,27.3,10,-5.466999999999993,0.7,25.669999999999998
282,-2.81000000000002,0.8,18.1,10,-7.1519999999999815,0.7,25.52
283,-22.199999999999957,0.7,22.0,10,-5.876999999999983,0.73,24.770000000000003
284,-5.209999999999986,0.7,22.1,10,-6.206999999999985,0.75,24.07
285,-2.5699999999999985,0.6,25.7,10,-8.48999999999997,0.77,23.9
286,-16.28999999999989,0.8,22.9,10,-9.139999999999969,0.76,24.4
287,-1.4200000000000181,0.8,24.2,10,-10.250999999999967,0.74,24.509999999999998
288,-2.319999999999999,0.9,23.2,10,-9.906999999999965,0.75,25.07
289,-29.779999999999813,0.8,27.8,10,-8.962999999999969,0.76,25.630000000000003
290,-11.070000000000011,0.7,30.7,10,-8.515999999999973,0.76,26.160000000000004
291,-8.839999999999987,0.6,28.4,10,-9.23399999999997,0.78,26.339999999999996
292,0.6300000000000132,0.9,23.7,10,-8.16999999999998,0.78,26.7
293,-12.76,0.8,27.6,10,-8.716999999999981,0.78,27.169999999999998
294,-0.7400000000000176,0.7,27.4,10,-7.844999999999982,0.77,27.45
295,-9.749999999999984,0.8,27.5,10,-6.787000000000001,0.76,27.869999999999997
296,-5.649999999999999,0.8,26.5,10,-5.482999999999999,0.77,26.830000000000002
297,-6.890000000000006,0.8,28.9,10,-4.7399999999999975,0.8,26.4
298,6.39999999999998,0.8,26.0,10,-6.165000000000001,0.8,26.65
299,-19.19999999999999,0.7,32.0,10,-5.447,0.78,26.47
300,1.970000000000002,0.8,20.3,10,-6.7479999999999976,0.79,26.48
301,-1.4099999999999795,0.9,24.1,10,-7.711999999999996,0.79,26.119999999999997
302,-13.620000000000008,0.9,26.2,10,-8.60799999999999,0.79,26.080000000000002
303,-5.5799999999999965,0.6,25.8,10,-7.775999999999989,0.78,25.76
304,-13.75,0.8,27.5,10,-8.067999999999989,0.78,25.68
305,-19.38999999999997,0.8,23.9,10,-8.81699999999997,0.79,25.169999999999998
306,-14.609999999999923,0.8,26.1,10,-8.705999999999971,0.78,26.059999999999995
307,1.42999999999999,0.7,25.7,10,-9.573999999999971,0.7500000000000001,26.74
308,3.479999999999992,0.8,25.2,10,-8.435999999999968,0.73,26.360000000000003
